deviceId,timestamp,rawData,encryptedParam
CtHAC4N0Bd2ep2pq,1742057730289,1742057730289@PWACtHAC4N0Bd2ep2pq,4b0db46990e810374f995ef41ba8c9f4b5628f2994ed8bd52486b20ee004614763b6018be6579760de848356e2f4d249
CtHAC4N0Bd2ep2pq,1742057730289,1742057730289@PWACtHAC4N0Bd2ep2pq,9ea14699c208d22d34e176990deffeb50b3a8401582e8f006cabab3bda37712d5175dc7441ec4d023222d98edcec4fef
jwwVAkJPMH74PzPL,1742057730289,1742057730289@PWAjwwVAkJPMH74PzPL,067ad194622f8c81abb1bdd1b4d37d5184f84f2b6d32eef508e7215bc4903d3b91fed6318fe11707c2dd8363eb67d2b6
jwwVAkJPMH74PzPL,1742057730289,1742057730289@PWAjwwVAkJPMH74PzPL,26c770349d6bed2a6a029c9aec4212d8851e46e197571439631296952a474434dfff6139a87b6bf6a7e569f651e4b893
jwwVAkJPMH74PzPL,1742057730289,1742057730289@PWAjwwVAkJPMH74PzPL,1f37690bd3a58360272eec21d39b9493ab65cbd94e2a25ef3b7481df2a1fed5bf2a0bdb4846dddb20da045a91c6e0384
jwwVAkJPMH74PzPL,1742057730289,1742057730289@PWAjwwVAkJPMH74PzPL,69cdd7009ac7caf7e956a01a565821772236db42975f3e613c9478105d47cf6fb2d0aeaaf29e21f703815df12a0bd6e9
jwwVAkJPMH74PzPL,1742057730289,1742057730289@PWAjwwVAkJPMH74PzPL,e1d2ae2697bdb3bd627dbfb341440259ae40cf0cd7b01cbd213acfabec754e2d5ce43f88ffbf22cebcd1178d695e2e20
jwwVAkJPMH74PzPL,1742057730289,1742057730289@PWAjwwVAkJPMH74PzPL,a0e421acf725101143bac80fd49b1cd2163fedc3b0ee834d1be06bc208bf3fd3eb4d0e239bcd99b721aa0926034b294d
jwwVAkJPMH74PzPL,1742057730289,1742057730289@PWAjwwVAkJPMH74PzPL,d05b85a27bc24cb81e97f8716ae58bcde973ab5e5cfeb94c8b55ad3fc98c0940c3400c1f401dda44a53fdc5d32cbb9d7
jwwVAkJPMH74PzPL,1742057730289,1742057730289@PWAjwwVAkJPMH74PzPL,520884717cd1fe02b6090383e41851720cb6a0e9555f6053e52b952f4e83f17fa7c1d2bfd2df6f874963f0f7a4e5acbd
jwwVAkJPMH74PzPL,1742057730289,1742057730289@PWAjwwVAkJPMH74PzPL,344b285d8138c0c53ccb6756c23852ecda0b5aa87dd9dfd4f41e096e79bfb7e5fd2edb7e64d4345a4bc7f02b73837726
jwwVAkJPMH74PzPL,1742057730289,1742057730289@PWAjwwVAkJPMH74PzPL,635b3a89f9918f11a38a55cdab25f75516b75ad29c38aa08c4071c36dada0b81ed6382349a884504c68e5bedbfd70890
jwwVAkJPMH74PzPL,1742057730289,1742057730289@PWAjwwVAkJPMH74PzPL,9f2975f57173ee30f19c8b680d3e1e81cf14076cf782d69ffc6f57ba85c6d0d6b370f3847929c4eadb1816548007bebe
jwwVAkJPMH74PzPL,1742057730289,1742057730289@PWAjwwVAkJPMH74PzPL,090e37376b1cad22702602a8aa626dc0eda3d8b44d3ee0b682d2265684b0232a81f7040b60642148ac06fc17771b4dee
jwwVAkJPMH74PzPL,1742057730289,1742057730289@PWAjwwVAkJPMH74PzPL,b1e2fc3d24977035e20548c430e8dbebd823447aa716e662d472cbc50b634ad3fa6d238c530c00da73956828befe2f42
jwwVAkJPMH74PzPL,1742057730289,1742057730289@PWAjwwVAkJPMH74PzPL,a6a187fa92b0adb58358664fc879b20ef7cc89c0d5b6610c2593a1019f077f176f409850525ac01af5fa4ca0b94122a2
jwwVAkJPMH74PzPL,1742057730289,1742057730289@PWAjwwVAkJPMH74PzPL,f688bbaa76966e14adb322aa636a68e952d69f3a4bbd4b30d39386c5aef69be0bd6eaaa49ac1af79f404c1a7a32c10af
jwwVAkJPMH74PzPL,1742057730289,1742057730289@PWAjwwVAkJPMH74PzPL,4636075bb812ac6a1fedaec2bf687f4201b59f00c7d1e0b934450a70dae839a7ad08594897019d89fcb04f2f0f19e6d1
jwwVAkJPMH74PzPL,1742057730289,1742057730289@PWAjwwVAkJPMH74PzPL,9de129084c8f4d2bfd7f304b3298b5a3f89330132ec30f58663d17a02e4494185d8a9f17d35a0f9ce9ec9fe33625bd05
jwwVAkJPMH74PzPL,1742057730289,1742057730289@PWAjwwVAkJPMH74PzPL,f35cfbd8c5e8aeb00e6c9ed283b9ee65464bea7652ecc761d5d20bf02359a0eeec930fe48fd3e8acc6c9458007cfca4f
jwwVAkJPMH74PzPL,1742057730289,1742057730289@PWAjwwVAkJPMH74PzPL,a4c5b2b906064e564694152b7e8bb5f6f8cd6dc5d6221b6cacebd79bb43b12962b3a78766935be70d6f79a4b7c83dcf8
jwwVAkJPMH74PzPL,1742057730289,1742057730289@PWAjwwVAkJPMH74PzPL,365bd8021f9edc2495924fea4e52bcce96af505f624e0b99ed1919a69327a138623c1663419244bb324c5e913f7793c0
lD0JRwWa8UFeSfcT,1742057730289,1742057730289@PWAlD0JRwWa8UFeSfcT,c0479d736f150c649135a058c90b59e13aebe37418ccfa6029592016938e13a47c9bf1681eea7c36a45eb75ed9f43c02
lD0JRwWa8UFeSfcT,1742057730289,1742057730289@PWAlD0JRwWa8UFeSfcT,c94eab44f4e4ec6b3e32274a7feb29fb32a24cf8e8f102cdc4e6a045252e85017a01dd725fcebb71c7a1858951f18bf8
lD0JRwWa8UFeSfcT,1742057730289,1742057730289@PWAlD0JRwWa8UFeSfcT,43da0196489aea24d5f2c8c56c89ce1ce20d05212571496cb55d281c0387f8dc0bba55eec078e50e37a3e1bb6bdd5ac0
lD0JRwWa8UFeSfcT,1742057730289,1742057730289@PWAlD0JRwWa8UFeSfcT,c014211bc6fe35ba0adc05c6f46e0380733b0fa01aefd3039fa8c7c68704f4ba5bd6288fa258c4edce5445e9fb8a2e51
lD0JRwWa8UFeSfcT,1742057730289,1742057730289@PWAlD0JRwWa8UFeSfcT,3737a4ca20d1c9e710bc7eca7e4462944f0dbea4fe2d3c8e527473381db830aa73742c293c2d7d16eb8294e61d0eebbb
lD0JRwWa8UFeSfcT,1742057730289,1742057730289@PWAlD0JRwWa8UFeSfcT,b32296f2847affe6788f2e808a99b47c6d59ed14c928484bbcf69574c14dd7c3cd6b537baf055acf8976612ed3822754
lD0JRwWa8UFeSfcT,1742057730289,1742057730289@PWAlD0JRwWa8UFeSfcT,31cf6b1a19dac331f21f997caf198936a578c0b8e415ac029890faf9d2ed07b0541d1dff0e05e6619e7b5a43573c9868
lD0JRwWa8UFeSfcT,1742057730289,1742057730289@PWAlD0JRwWa8UFeSfcT,0ac7ed885475d4e702519678733ce742bebfc232b6be020b8eb7c190cab0a81b673999e904ffc95d2e2acd98518ecbd5
lD0JRwWa8UFeSfcT,1742057730289,1742057730289@PWAlD0JRwWa8UFeSfcT,7e9511aea11c6a7c8cb4692c2c30d9f94038c836c466e42622b5684f7eaee668535267812d1cd06f8993cfd2baa58d37
lD0JRwWa8UFeSfcT,1742057730289,1742057730289@PWAlD0JRwWa8UFeSfcT,ff37194312d5af6dc56897fa79b2546266d5370c0b39d8daa42bedef27a5b25dad7aca0f8572d862ba5306b20638e0ca
lD0JRwWa8UFeSfcT,1742057730289,1742057730289@PWAlD0JRwWa8UFeSfcT,3b67bed9176f8feeab767c5e5fe47cb9a0e21ea3f4ce5d975dd1fe2771cb6f916504e97b695260ab712e8bd400b7c0f0
lD0JRwWa8UFeSfcT,1742057730289,1742057730289@PWAlD0JRwWa8UFeSfcT,9222c6b01e22d055479126762dd540fddf2e10003a2486e818a56e73b61ca3962dd381d05bba8bc1bc930fcc99c0f091
lD0JRwWa8UFeSfcT,1742057730289,1742057730289@PWAlD0JRwWa8UFeSfcT,70a8a40af6eae027d862f67964edaa3c519a7dfe02b7421e3065e64bfcd60a04ad5f0ac39f21382c14124c2c52144b5c
lD0JRwWa8UFeSfcT,1742057730289,1742057730289@PWAlD0JRwWa8UFeSfcT,40b0fc83ee98b65b8d42ca7d1fe1af50ef224b4d71eb0f0d21cff1040ce743cea9bd96fbd35e3c4f269caa1e028fea83
lD0JRwWa8UFeSfcT,1742057730289,1742057730289@PWAlD0JRwWa8UFeSfcT,2a4b5ef9257f762bd97868fbc1c74cf8878e261cfb8e01319bdb4da05780eb8d02e4d9ad96218069720fad398caab876
lD0JRwWa8UFeSfcT,1742057730289,1742057730289@PWAlD0JRwWa8UFeSfcT,a7c3351c24d799940504fcbbf9031e7a4763040edb1382618cce4446418d8646f988abc1b44a8f7e3f47bee73a10ad1d
lD0JRwWa8UFeSfcT,1742057730289,1742057730289@PWAlD0JRwWa8UFeSfcT,4fb6882bc5ff87cf1c4d0580cd7b8a06b86286c1b0a98aefbc0feecd81c6cbee77e518cd1bf12e30504e472090c85374
lD0JRwWa8UFeSfcT,1742057730289,1742057730289@PWAlD0JRwWa8UFeSfcT,04e9b7c64d82ad7929f7d61e5b860113b025a8b771a4f4200f21ff787556528c4b95a9d5bb4e11ec978075e7ea3d1b23
lD0JRwWa8UFeSfcT,1742057730289,1742057730289@PWAlD0JRwWa8UFeSfcT,5cf590acdf01d4eb1a5672948e819bb5aa744876d57671d5e499ef1db98f802732084ca480b6403972cc97cddaca2df1
lD0JRwWa8UFeSfcT,1742057730289,1742057730289@PWAlD0JRwWa8UFeSfcT,6c13543fb3fb6436ef34dd2fdb6562a63ca3612cae37c4a9ca31c8880ed047b94eab4b941e16165d4958a42b24753acf
xAf2fhYv5HyVNBcM,1742057730289,1742057730289@PWAxAf2fhYv5HyVNBcM,06ef728e2c32a6c9bfb582366e6281ba8df73c45c131a59df5e42ee755380af0ef171ca987ef94e01a4fc354796776a2
xAf2fhYv5HyVNBcM,1742057730289,1742057730289@PWAxAf2fhYv5HyVNBcM,1eb2beb0c5d7b58926ae38d5e1e6bb8564e73d7c8589dcfe0f3cadedbde2485a5c4c950c8d62995224fbd4d17e124d8e
xAf2fhYv5HyVNBcM,1742057730289,1742057730289@PWAxAf2fhYv5HyVNBcM,bbc97c38738b9bccc61e9655c934d5279f6a86601d914d44df9de0c84ea8c8f8a0b5f0deced3e2473e0854af9e996f47
xAf2fhYv5HyVNBcM,1742057730289,1742057730289@PWAxAf2fhYv5HyVNBcM,f68d2a6ca2ba664bf46e5088d2f751c654db42b4e06b3ffc0018bc5a10b1ae7fde41de0a942c5a067aa40c76f9e02560
xAf2fhYv5HyVNBcM,1742057730289,1742057730289@PWAxAf2fhYv5HyVNBcM,b579308b6dfeeb4fa8fea3231144bf84eade20ad6819930ddf42cd6017cf14df8cacc1d40cb630551742a3264c7a7922
xAf2fhYv5HyVNBcM,1742057730289,1742057730289@PWAxAf2fhYv5HyVNBcM,65db2acb924ef0c9768ca4dbc8b6c0dc79bb746f488963827733b28624f9c267b1d0a00e75808a50598198cdebb3c993
xAf2fhYv5HyVNBcM,1742057730289,1742057730289@PWAxAf2fhYv5HyVNBcM,71e593a5636b64ee4341ebebecb315bb9706312b8f562408aa57e3d332b7e7729834e4169b39a12001cde54ea366ae3e
xAf2fhYv5HyVNBcM,1742057730289,1742057730289@PWAxAf2fhYv5HyVNBcM,2b8100261071923659e04f8ee1d6ebcce401ebb41c7784a5bd76b9362ae3deb1c8e486f3ed9947cd8aeec3e42d51fa30
xAf2fhYv5HyVNBcM,1742057730289,1742057730289@PWAxAf2fhYv5HyVNBcM,513e7c6fb95bfb26223138bbf30b7b36b3f36024652bba7385a32b73a408ff5b777456ade3b901159c2d8982ee757719
xAf2fhYv5HyVNBcM,1742057730289,1742057730289@PWAxAf2fhYv5HyVNBcM,57fbf23fbf45c2d7ef036e2900bd66605520c9b0ca997d4fe5d322a96dc704772cd97fe079b8a7582ecc8fecac08f5ba
xAf2fhYv5HyVNBcM,1742057730289,1742057730289@PWAxAf2fhYv5HyVNBcM,c8490112b9239bb8ab782045169a86f138ed1e19c8770be5dd1fbc6527f556c3d13d24b91382ca0752a225b5b026a6db
xAf2fhYv5HyVNBcM,1742057730289,1742057730289@PWAxAf2fhYv5HyVNBcM,c44734f0b4e218b760ad6e2ed073b2c2c27b99969fa69be44d0b886912994f5a497f776b171208c1e61e984e6e822971
xAf2fhYv5HyVNBcM,1742057730289,1742057730289@PWAxAf2fhYv5HyVNBcM,314cb52cd0bbc9bfa074cd75fac905115fbcb8b1875311bc2d80215c06f8297ccd668d75c47f50c7a378ca6b01881139
xAf2fhYv5HyVNBcM,1742057730289,1742057730289@PWAxAf2fhYv5HyVNBcM,05d3ef12adab0954f3cd01a97acb1602247465fa83342803fd1bbdad5d859a47a4459a766e6e72146c2bbe991b1e2ca4
xAf2fhYv5HyVNBcM,1742057730289,1742057730289@PWAxAf2fhYv5HyVNBcM,b98ffe829b518e964d6c4b53f4a510a5a4b5f423df890c1c927834e0e2beeff0f0ca1cbb124ec0d7b236b2defbe770b4
xAf2fhYv5HyVNBcM,1742057730289,1742057730289@PWAxAf2fhYv5HyVNBcM,c159d86b6f37c049b38b7b0ea6ea507bf3592c47b4ae1085c89094ba9b501fb0cfc53239ab428e821303fbf8d0888685
xAf2fhYv5HyVNBcM,1742057730289,1742057730289@PWAxAf2fhYv5HyVNBcM,5b348bfd9790af484215a936a51099d8a44044936d05b95b6f6aad84a442b20ca0b85617c8ae32251cefff895067d1e8
xAf2fhYv5HyVNBcM,1742057730289,1742057730289@PWAxAf2fhYv5HyVNBcM,d2876415be3a69961e825cba22531f7673cccdd440ddbd617d87ee6b4ea2663ac42e57c334318d1796d382476bab833c
xAf2fhYv5HyVNBcM,1742057730289,1742057730289@PWAxAf2fhYv5HyVNBcM,ef22e110a734be1361c533bf334a3be10890ea0444313a66191051195077aeca5305267f0e5eeea1930845f62794c256
xAf2fhYv5HyVNBcM,1742057730289,1742057730289@PWAxAf2fhYv5HyVNBcM,f98d8052cb5fdb0e3a9d303ad0f6288ab77a9beab711412a7a5b9deffb27858f5f3dc11b07788dd6ae25a62d54fc6b67
MYkVdbNQB3q5frKQ,1742057730289,1742057730289@PWAMYkVdbNQB3q5frKQ,f2c7e881d2b14f8906eda19f17772a9f535c8327736b38f0d4252ce9ed5397a0fea0f17eea22b47741dfc4ef159d71b7
MYkVdbNQB3q5frKQ,1742057730289,1742057730289@PWAMYkVdbNQB3q5frKQ,f17f7c4ebbb8f79baa6e402ed41372619b042b0f20fcc068763d521e1a2a9808d13c997a14bd178ff06f1e33693fbc96
MYkVdbNQB3q5frKQ,1742057730289,1742057730289@PWAMYkVdbNQB3q5frKQ,0ba524ebfde5eee6c92417038a8b9eb1f8cabd977ab2bf4bbea28e42d6a99b8d17d811ae2de6dc430c004dfb7cce4b25
MYkVdbNQB3q5frKQ,1742057730289,1742057730289@PWAMYkVdbNQB3q5frKQ,10fb63a7890de093e17a620a7c7cc3eede193617159c105f9aad9b919a4e4d7f7cdc08d5fe62df15eb4e4e1d51550a50
MYkVdbNQB3q5frKQ,1742057730289,1742057730289@PWAMYkVdbNQB3q5frKQ,7d7475e626c96c8149960129fcf135265fc3d8706e2567cf0e4640c274d291e227bb84897f5fcae33b1657a636d62950
MYkVdbNQB3q5frKQ,1742057730289,1742057730289@PWAMYkVdbNQB3q5frKQ,48dafd2926373e34e0a38b6af2e678dba972b5d944ad66cdce2dd7d64da3ea1bdb54765194da704e21eef80242676d0d
MYkVdbNQB3q5frKQ,1742057730289,1742057730289@PWAMYkVdbNQB3q5frKQ,fac495de8e26e9b256b03c9e43659269eaaad841e4730a7941435f0be92cb52812088729fade1980533d1c760a0cfccd
MYkVdbNQB3q5frKQ,1742057730289,1742057730289@PWAMYkVdbNQB3q5frKQ,ca47bf006e2e64c43c45813e6ed9eabd0a131457d55b0ef1d3bf61b173bb7fbaa3eec1b51a9b0522724471a3c54725de
MYkVdbNQB3q5frKQ,1742057730289,1742057730289@PWAMYkVdbNQB3q5frKQ,f80817945ed262f968eb59e4d243e73764af5c3abb5aac64869cea756a420738f54bc303b985015e2b2dc918c3cd54bf
MYkVdbNQB3q5frKQ,1742057730289,1742057730289@PWAMYkVdbNQB3q5frKQ,995556975168039108e531f79adf9821d1b7e0b68f1d9fa7e21710eb240a57c3cfa5647fc9f27a8a4c748b5e6e60a66c
MYkVdbNQB3q5frKQ,1742057730289,1742057730289@PWAMYkVdbNQB3q5frKQ,bc1e93b4216fd32945d99d75b273e1b0360c32fb3d3a83bb2f5528856bda5c1a5c7fd5f5270f6a6e3b4f8ad348941a68
MYkVdbNQB3q5frKQ,1742057730289,1742057730289@PWAMYkVdbNQB3q5frKQ,521522916c65debb7c8c48a10b77317c8d13dd0aaea94789cd18308833d6799743162c3526333d198826912e891d2d33
MYkVdbNQB3q5frKQ,1742057730289,1742057730289@PWAMYkVdbNQB3q5frKQ,850cd3212b143d3f768d046c62b75909b63ce790172c175bb5ba10dbc365c69b311dee30d85d53cb1deb258b220db62f
MYkVdbNQB3q5frKQ,1742057730289,1742057730289@PWAMYkVdbNQB3q5frKQ,397769ce39ec41424d1dff9a1f11952a31d6a9dfbb3a09034bb00a38a568e332574befca2fc7871b0555e95b202c5f94
MYkVdbNQB3q5frKQ,1742057730289,1742057730289@PWAMYkVdbNQB3q5frKQ,e721f82ef3523a787af5f82d17c93cb788beda97b2ed47aa253974502dcd936e805cd704d9fc6bd52b95cc73612195ca
MYkVdbNQB3q5frKQ,1742057730289,1742057730289@PWAMYkVdbNQB3q5frKQ,a405e646c3f784cf0df220d51a9df21567a8846cc032fa1db4cabda994d80c03e77133957ba358f1702ae4afe4fe9530
MYkVdbNQB3q5frKQ,1742057730289,1742057730289@PWAMYkVdbNQB3q5frKQ,2d1f0fdfdb85595ff78690fdc1e1703168b9fe81fd3ae1b55e36ea0bb56c51c17cae810f59327458873b9f454c1cc764
MYkVdbNQB3q5frKQ,1742057730289,1742057730289@PWAMYkVdbNQB3q5frKQ,6325052755edd7519134ac8fc6d311ae980490d8b566ae20e3495cd4c62f6913b5d808af1d5be5a79e6b44e0377516f8
MYkVdbNQB3q5frKQ,1742057730289,1742057730289@PWAMYkVdbNQB3q5frKQ,c397c82e7222a540bb99c8312421ac91d9ed8e5018d0b3e03df16b3eb7786bd179ca0afbadf214cc54cface430cc8be0
MYkVdbNQB3q5frKQ,1742057730289,1742057730289@PWAMYkVdbNQB3q5frKQ,0c33ecb46ef679e99fd9ff6ca1430a67955ef315d4b81959268ace8e164e6e56c16598c148621207384137f398845b91
xW09vxEjEtBW6CTY,1742057730289,1742057730289@PWAxW09vxEjEtBW6CTY,5f4bbe6ea3cadd5e0224341ef7fcf7b7ef3f294c2de0b039ae4319f6f0f48e3824c3296c7a99ca40d710cdd97e8e1550
xW09vxEjEtBW6CTY,1742057730289,1742057730289@PWAxW09vxEjEtBW6CTY,8f7fd3c976f1aad83654295a55469e24fe97810b140d698ab87d9d616b41035e27cc0930c8b7530a2d650c221e6c0136
xW09vxEjEtBW6CTY,1742057730289,1742057730289@PWAxW09vxEjEtBW6CTY,497ce1834875066c6463621e286780c2c88f60d57c3a24c129828246a45815e0a18c4545eb6cbae248bf0e74865c747d
xW09vxEjEtBW6CTY,1742057730289,1742057730289@PWAxW09vxEjEtBW6CTY,de186a7f70545bf811805060b16f4ca240c04ca3d52d11d947438f84072800564cc99d646ebbbc8e7f5a26ffca0581db
xW09vxEjEtBW6CTY,1742057730289,1742057730289@PWAxW09vxEjEtBW6CTY,03e36e540c9d3cbb1bd65cd4ef70074832d01a27bec47fcd4b7fbd9adbcfd61ab51b418de27ab680885cb32f71c20dad
xW09vxEjEtBW6CTY,1742057730289,1742057730289@PWAxW09vxEjEtBW6CTY,994e79c19f00b5ff008bb51b19e6fa8f78a85012db161e79d4ec82a3cac7a135d9861a4672b3360c84a1695a56956f2f
xW09vxEjEtBW6CTY,1742057730289,1742057730289@PWAxW09vxEjEtBW6CTY,9be2c30ed28909c714a911cccda267dbe502e1bc5005b53190355e102c92af66113678581b3ac5898f573429d6df14f5
xW09vxEjEtBW6CTY,1742057730289,1742057730289@PWAxW09vxEjEtBW6CTY,bc23a6dcfe53d75e5b39a3b117c2b7d3bd1a125405d298949dc479cd903b2ddc3951be4ee93d34f2fcb5fed283601215
xW09vxEjEtBW6CTY,1742057730289,1742057730289@PWAxW09vxEjEtBW6CTY,51545f768552dbde94c873789e1545d8758e5792849818c2591a928cbe27a29a30af5a63ab564b0dc2d5740eaef6c453
xW09vxEjEtBW6CTY,1742057730289,1742057730289@PWAxW09vxEjEtBW6CTY,b9bd8acfd45783aaec632b24150cfc43510976956141b6e6314cffd5897eb979c635253017cc95d83b05b4f910dd00ff
xW09vxEjEtBW6CTY,1742057730289,1742057730289@PWAxW09vxEjEtBW6CTY,62a1940ede92837973606e77e8d46bdc3e56a025a7d7bfc770800fc5ec77c932183ed311e77f78146b07ae26a7936338
xW09vxEjEtBW6CTY,1742057730289,1742057730289@PWAxW09vxEjEtBW6CTY,056e23928bdb546bc8f9a152035f66aba4199c7ee28cc497c882800abb8a2a3aa43fc5559b05b60c77b20d3c4a63c34e
xW09vxEjEtBW6CTY,1742057730289,1742057730289@PWAxW09vxEjEtBW6CTY,4683863efc5865e7bfe82c3e2dc3fe80145c9f236f7aca3b303f8db2303c6c6e750aadb129d08fc0a5767ef7c761f92f
xW09vxEjEtBW6CTY,1742057730289,1742057730289@PWAxW09vxEjEtBW6CTY,ae2685257199a69ee4fd74054330c90915afddaea3a9117b613c2a74d130c72be0c6eeb15f05e2e0bfe5398079386a2b
xW09vxEjEtBW6CTY,1742057730289,1742057730289@PWAxW09vxEjEtBW6CTY,cdb6ca624d96e04b58c3fc00a81273406728ef88e9e2a4e72c851615be8c5b69e09e3430370047e0b7e4d4fea6ed7f65
xW09vxEjEtBW6CTY,1742057730289,1742057730289@PWAxW09vxEjEtBW6CTY,eed016321bd17c43ae746fdf6cdb024e16f2dbb1bab82d28e9112ef6f9f4d1a4dfededf8a5526e804b1b3e03d76f928b
xW09vxEjEtBW6CTY,1742057730289,1742057730289@PWAxW09vxEjEtBW6CTY,0d0de0793bcbcb9a17e49470d1d1b6523049368964165574d1b6896c8e30e6b885ec4f0d6f5363d448586fb34105e262
xW09vxEjEtBW6CTY,1742057730289,1742057730289@PWAxW09vxEjEtBW6CTY,f3e4f0601347498b357aaec1c9811f9352000539313e162b652e86f34bcaf1a806a7c1a4450a804d76f47e3b9b797bfd
xW09vxEjEtBW6CTY,1742057730289,1742057730289@PWAxW09vxEjEtBW6CTY,32c482891cc64a4d790a7c0cec6953fff6f0114b7cd9ccf264d07ef864de0ee0bbd0d20e5e4e2a0e8baf602ab550c3e4
xW09vxEjEtBW6CTY,1742057730289,1742057730289@PWAxW09vxEjEtBW6CTY,d6221972e850bc670944c911c4ff9f204e684fa45100b1f79f36169b2accddea2e3be6f9c40ff2563d8441128d96a4cc
sp7EGjwFobhprx0M,1742057730289,1742057730289@PWAsp7EGjwFobhprx0M,567265c6e1ff2c8b3fd16273b9b179f0eec4c3769e4efe18fa260f06d407c224c47e4915cad2e1f07b899d2626884256
sp7EGjwFobhprx0M,1742057730289,1742057730289@PWAsp7EGjwFobhprx0M,99ecae35a837deaefc6d56d4f9e5116db2a29d597385f55ef03af912fa50c445949d096a01f23a59103b42a210810678
sp7EGjwFobhprx0M,1742057730289,1742057730289@PWAsp7EGjwFobhprx0M,94469924c80ae45dc9d37fe2af5390efe095d8bf8309719199cb2edd59b4c18592a05faab135fd596c59d650f2ceb7a0
sp7EGjwFobhprx0M,1742057730289,1742057730289@PWAsp7EGjwFobhprx0M,8d20e955931c04abf89f4f958979529c1e476e2062c4a5b8586e64f191d2e8e8a0217ae5fe32d36e911331d3eea244e4
